,loss,localization_loss,classification_loss,localization_mean_squared_error,classification_accuracy,val_loss,val_localization_loss,val_classification_loss,val_localization_mean_squared_error,val_classification_accuracy,lr
0,7.888457378419507,9.339582443237305,2.813433885574341,12427.19140625,0.0877976194024086,7.79231223605928,9.354082107543945,2.7906508445739746,12587.6015625,0.085317462682724,0.05000000074505806
1,7.706549920955626,9.335222244262695,2.781363010406494,12376.0,0.08307072520256042,7.640559673309326,9.352170944213867,2.7847628593444824,12566.876953125,0.0942460298538208,0.05000000074505806
2,7.553283823638403,9.332427978515625,2.7707509994506836,12348.439453125,0.09261204302310944,7.482433432624454,9.352068901062012,2.765322685241699,12569.119140625,0.095238097012043,0.05000000074505806
3,7.404610557716434,9.328076362609863,2.7583799362182617,12297.302734375,0.09576330333948135,7.337972005208333,9.348713874816895,2.7537145614624023,12524.5927734375,0.0957341268658638,0.05000000074505806
4,7.256743374992819,9.323190689086914,2.740560293197632,12244.2216796875,0.10154061764478683,7.224415211450486,9.343347549438477,2.7672078609466553,12467.419921875,0.1175595223903656,0.05000000074505806
5,7.119357906469778,9.32033920288086,2.726775646209717,12213.861328125,0.10617997497320175,7.082585607256208,9.340232849121094,2.7461023330688477,12438.6494140625,0.1111111119389534,0.05000000074505806
6,6.989397020900951,9.311141967773438,2.715923309326172,12118.9072265625,0.10950630158185959,6.9835296131315685,9.33652400970459,2.7622270584106445,12392.125,0.102182537317276,0.05000000074505806
7,6.8712827898875,9.310640335083008,2.7097012996673584,12100.216796875,0.11292016506195068,6.887332870846703,9.33076286315918,2.7763102054595947,12331.982421875,0.1041666641831398,0.05000000074505806
8,6.752880356892818,9.301652908325195,2.6996493339538574,12017.404296875,0.11922268569469452,6.794158912840343,9.32765007019043,2.7877538204193115,12299.1162109375,0.1046627014875412,0.05000000074505806
9,6.632670001823361,9.297951698303223,2.68169903755188,11975.59765625,0.12613795697689056,6.63725471496582,9.328300476074219,2.7297747135162354,12306.0361328125,0.1061507910490036,0.05000000074505806
10,6.530215030958672,9.28821086883545,2.677947759628296,11873.34765625,0.13025210797786713,6.569101719629197,9.322051048278809,2.757319688796997,12239.3720703125,0.1190476194024086,0.05000000074505806
11,6.422255003151774,9.284167289733887,2.662968635559082,11838.7880859375,0.149684876203537,6.461210023789179,9.317606925964355,2.740211009979248,12201.984375,0.1180555522441864,0.05000000074505806
12,6.319071605425923,9.274059295654297,2.649580717086792,11741.9169921875,0.15126051008701324,6.312716801961263,9.312658309936523,2.6783294677734375,12152.5498046875,0.1463293582201004,0.05000000074505806
13,6.209915409568979,9.272353172302246,2.624307870864868,11709.6630859375,0.1611519604921341,6.182929379599435,9.309069633483887,2.630692481994629,12112.8017578125,0.2053571492433548,0.05000000074505806
14,6.10765685554312,9.258769989013672,2.604224681854248,11586.9970703125,0.17148108780384064,6.076066584814162,9.301304817199707,2.602869749069214,12042.7451171875,0.1750992089509964,0.05000000074505806
15,5.997127084171071,9.254046440124512,2.570183038711548,11547.2802734375,0.1860119104385376,5.888847532726469,9.290899276733398,2.4912991523742676,11940.4267578125,0.2063492089509964,0.05000000074505806
16,5.87342257058921,9.245627403259277,2.5198681354522705,11469.560546875,0.20316876471042633,5.8601893697466165,9.287745475769043,2.533099889755249,11908.373046875,0.2038690447807312,0.05000000074505806
17,5.7198162158998125,9.239269256591797,2.4354934692382812,11410.71875,0.2257528007030487,5.526944001515706,9.281847953796387,2.267099380493164,11845.1826171875,0.2723214328289032,0.05000000074505806
18,5.546997655339601,9.232711791992188,2.3283731937408447,11343.6220703125,0.2736344635486603,5.274716740562802,9.276861190795898,2.0785603523254395,11795.2900390625,0.377480149269104,0.05000000074505806
19,5.395175561183641,9.227883338928223,2.2385876178741455,11303.78125,0.3080357015132904,5.071625278109596,9.273685455322266,1.9355753660202026,11773.1259765625,0.4270833432674408,0.05000000074505806
20,5.204411462575448,9.217828750610352,2.1077370643615723,11219.189453125,0.3510154187679291,4.893194652739025,9.268778800964355,1.8144696950912476,11718.6708984375,0.429067462682724,0.05000000074505806
21,5.00351442208811,9.215618133544922,1.96206796169281,11198.236328125,0.3909313678741455,4.646554787953694,9.255273818969727,1.6237672567367554,11608.43359375,0.4900793731212616,0.05000000074505806
22,4.839504943174474,9.201662063598633,1.8527458906173706,11072.6533203125,0.4304971992969513,4.4560512361072355,9.252922058105469,1.4843343496322632,11583.2431640625,0.5605158805847168,0.05000000074505806
23,4.673121969239051,9.192455291748047,1.7375205755233765,10995.3974609375,0.47356441617012024,4.249455202193487,9.241930961608887,1.3280110359191895,11489.060546875,0.5907738208770752,0.05000000074505806
24,4.578237184957296,9.183998107910156,1.691357135772705,10940.9609375,0.49159663915634155,4.118213926042829,9.225875854492188,1.2458233833312988,11343.333984375,0.6413690447807312,0.05000000074505806
25,4.397497477651644,9.171905517578125,1.5575884580612183,10841.208984375,0.5273984670639038,4.160330477214995,9.21895694732666,1.3328042030334473,11291.1708984375,0.5967261791229248,0.05000000074505806
26,4.242317714611022,9.150006294250488,1.449157953262329,10667.005859375,0.561887264251709,4.049118110111782,9.199750900268555,1.2665718793869019,11128.326171875,0.6254960298538208,0.05000000074505806
27,4.139439809222181,9.134363174438477,1.3896245956420898,10562.09375,0.5811449289321899,3.8837587038675943,9.16793155670166,1.146870732307434,10891.748046875,0.6879960298538208,0.05000000074505806
28,3.977109909057617,9.10949993133545,1.2704490423202515,10385.5947265625,0.6168592572212219,3.6704563186282204,9.1228666305542,0.9796589612960815,10554.70703125,0.7132936716079712,0.05000000074505806
29,3.9068699123478736,9.080122947692871,1.2422330379486084,10174.423828125,0.6221113204956055,3.6457016581580755,9.116477966308594,0.9914294481277466,10509.8447265625,0.7351190447807312,0.05000000074505806
30,3.776698779659111,9.047675132751465,1.1528334617614746,9971.14453125,0.6495097875595093,3.907661789939517,9.057628631591797,1.298506736755371,10124.7255859375,0.6180555820465088,0.05000000074505806
31,3.7002665235214875,8.987373352050781,1.120789647102356,9573.30078125,0.6566001176834106,3.3951778298332576,9.016532897949219,0.8255046606063843,9878.611328125,0.7599206566810608,0.05000000074505806
32,3.5717902223603066,8.924003601074219,1.0354411602020264,9268.2685546875,0.686887264251709,3.409407547542027,8.928361892700195,0.8869240880012512,9427.505859375,0.7375991940498352,0.05000000074505806
33,3.46601393242844,8.826148986816406,0.9776391386985779,8754.3896484375,0.6976540684700012,3.676128478277297,8.871370315551758,1.1924474239349365,9000.52734375,0.6319444179534912,0.05000000074505806
34,3.3827499581986116,8.671555519104004,0.9517005681991577,8113.6064453125,0.7102590799331665,3.0995373271760487,8.66346549987793,0.6828425526618958,8228.8330078125,0.8125,0.05000000074505806
35,3.2567686353410994,8.500420570373535,0.8846343159675598,7405.98876953125,0.7322303652763367,2.974915549868629,8.454717636108398,0.6237835884094238,7413.2001953125,0.810019850730896,0.05000000074505806
36,3.1629141639260685,8.294020652770996,0.8551652431488037,6607.51171875,0.7406337261199951,2.9183894225529263,8.231553077697754,0.6342495083808899,6566.95751953125,0.8045634627342224,0.05000000074505806
37,3.0476667119675325,8.105748176574707,0.7992985844612122,5856.6455078125,0.755602240562439,2.8667190301985968,8.02864933013916,0.6443436741828918,5773.65234375,0.7996031641960144,0.05000000074505806
38,2.9508859069407487,7.90176248550415,0.7638335227966309,5152.0380859375,0.7634803652763367,2.71681471098037,7.868720531463623,0.546349048614502,5179.3359375,0.8358134627342224,0.05000000074505806
39,2.8606723637140097,7.769929885864258,0.71999591588974,4659.02294921875,0.7807247638702393,2.8264531748635426,7.825839996337891,0.684861958026886,4859.64501953125,0.7921627163887024,0.05000000074505806
